    mch    max      nmg    fet     nU   nB   nV   nR   nI    hU   hB   hV   hR   hI     RA (2000.0) Dec        dRA   dDec
   7673   1066   359816   1785      0  963  967  968  941     0   27   38  179   24  16 58 49.53 -52 41 52.9   19.6  17.5   NGC6253 
    681    222    44321   1348    216  991  766 1057 1037    15   14   11   24   20  16 59 20.83 -00 26 42.9   41.4  23.8   Pal15 
   1732    827    21782    749    207  411  483  418  438    23   62   81   56   60  16 59 35.87 +07 42 54.5   28.5  23.5   PG1657 
   2554    505   926644    713    327  693  693  135  450    23  132  135   10   24  17 00 41.36 -30 03 33.5   39.0  35.9   NGC6266 
    499    126   667093    349    317  289  312    0  310    14    7   18    0   24  17 02 24.76 -26 14 04.7   31.1  30.8   NGC6273 
    926    929    25224    876      0  492  766  757  741     0   22  420    5   35  17 02 57.50 -48 46 24.8   19.3  18.8   GX339_4 
    311     86   352184   1118    151  837  836  176  340     5    8    8    5    6  17 04 11.38 -24 43 43.5   28.6  31.2   NGC6284 
    331    129   225476    535    109  154  252  256  257    11   10   10   10   24  17 04 41.28 -37 59 10.8   19.2  19.4   NGC6281 
    570    219   130206    794    441  589  587  617  405    21   22   46    7   26  17 05 09.19 -22 42 21.4   13.9  13.6   NGC6287 
    424     62    19981    489      0  435  462  473  471     0   47   46   48   46  17 11 10.97 +07 52 49.4   33.4  32.1   UGC10743 
    770     91  1231708   1061      0  879 1036  510 1035     0   11   18    5   18  17 11 44.65 -27 25 47.1   60.0  58.8   Barnard59 
   2928    867   220524   6040   4834 5260 5373 2479 5359    25   79   83   30   69  17 16 37.75 +43 06 34.9   35.7  35.6   NGC6341 
    298    125   327991    248     96  218   19  204   18    16   11   15    5   15  17 17 59.02 -23 45 54.2   13.6  13.5   NGC6325 
    256     34   217947    173     79  165  164    0   19     5   10   10    0    7  17 18 29.06 -26 49 39.7   33.3  31.7   Pipe 
    516    197   222685    761    608  709  717  652  712    17   15   19    5   12  17 18 47.38 -18 30 26.3   33.0  33.4   NGC6333 
   9469    967   371344   4889   1469 2727 3160 1734 3116    17   66  109   20  156  17 20 41.15 +57 51 50.9   56.4  45.7   Draco 
    309    107   394003    499    143  323  327  215  311    15   17   17    5   13  17 20 42.78 -19 38 34.2   33.0  25.5   NGC6342 
    337    128   203877    331    316  318  307  135  176    17   24   21    5   16  17 23 13.39 -17 45 08.4   33.0  23.0   NGC6356 
    515    105   168362    450    143  449  449  448  265     8   22   21   19    8  17 24 40.24 -49 54 23.2   32.4  31.0   IC4651 
    497    137   212847    834    322  736  764  249  765     9   13   21    9   20  17 25 15.48 -48 27 57.4   28.2  24.8   NGC6352 
   1310    585   112713    586    201  511  537  365  532     9   75   89   63   60  17 26 59.79 -44 56 36.3   20.0  31.5   E7 
    608    196    51338    874    314  813  859  330  859    10   24   32   13   29  17 27 26.18 -04 59 55.2   31.1  25.1   NGC6366 
    576    391   869738    245     88  174  181    0  181     5   56   63    0   59  17 31 06.08 -29 59 03.1   13.6  13.9   HP1 
    910    670    48873    567     47  540  536  337  432    12  130   65   25   54  17 32 06.51 -67 04 50.2   25.0  24.3   NGC6362 
   1119    362   357789   2155      0 1959 1896    0 1946     0   31   32    0   12  17 35 47.73 -44 39 06.2   37.6  36.4   NGC6388 
   1146    810    95640   1265    802 1038  865  834  680    16  123  143    6  108  17 37 27.79 -03 12 03.8   34.3  28.6   NGC6402 
    349    164   278825    556    219  255  244  280  156    17   22   22   11   18  17 38 14.28 -23 54 26.9   31.9  29.4   NGC6401 
    243    136    92733    416    165  158  271  267  271    14   12   14   13   12  17 40 18.18 -32 15 08.2   37.1  37.2   NGC6405 
    895    403   136747   1513    981 1384 1387    0  351     6   48   59    0   29  17 40 21.53 -53 33 28.5   32.6  32.5   NGC6397 
    912    478    48059    410    378  404  404  101  211    42   55   54    5    6  17 44 31.10 +03 11 03.1   31.8  31.1   NGC6426 
   1753    326    52298   1256     36  974 1130 1135 1138     6   24   29   21   25  17 44 40.42 -00 13 52.8   33.6  32.0   L109 
    279     75   298749    418    180  382  366  367  142    13   13    9    9    6  17 48 27.47 -20 18 35.6   30.3  22.6   NGC6440 
   1418    731   865370   1573      0 1406 1411    0 1260     0   66  171    0   13  17 50 03.19 -36 58 29.9   37.9  35.9   NGC6441 
    262    110   146286    611    133  560  583  480  538     9   12   18    8   10  18 01 29.54 -08 57 17.6   34.0  33.5   NGC6517 
    424    135    86226    658    613  651  639  470  417    33   22   15    6   11  18 03 30.90 -00 17 43.8   33.9  33.7   NGC6535 
   1421    633  2492106    876    225  369  385   35  384    14   96   95    8  108  18 03 51.27 -29 56 14.3   22.8  25.8   NGC6522 
    450    188   214046    520    204  483  490  449  489    11   32   37    8   31  18 04 27.17 -07 34 58.4   34.6  29.3   NGC6539 
    836    503  1001209    432     29   48   62    0   66     9    7   15    0   17  18 04 52.82 -29 57 59.4    7.4  16.8   NGC6528 
    565    148   202183    838    338  663  662    0  636     5   15   16    0   12  18 07 44.64 -43 35 34.2   32.7  32.5   NGC6541 
    459     84  1456317     58      0    0   10    0   10     0    0    8    0    8  18 10 16.89 -31 46 04.1    3.9   3.5   NGC6558 
    640    197   334912    486    175  429  436  422  424    20   17   30   16   18  18 10 23.50 -07 13 46.3   33.8  33.3   IC1276 
    462    276   468110    638      0  309  310    0  201     0   48   52    0   47  18 13 45.87 -31 49 24.8   17.0  22.4   NGC6569 
    152    154    70472     85      0   84   84   84   84     0   16    9   12   11  18 14 09.27 -32 47 20.1    5.9   5.7   V2719_Sgr 
    958    276    42620    705     31  595  654  678  669     5   16   17   21   33  18 18 36.71 -13 47 19.6   34.0  34.1   Messier16 
    843    638   106398    970     35  863  864  454  862    13   69   71   24   57  18 18 44.52 -52 10 00.5   20.6  26.4   NGC6584 
   1778   1748   128943    711      0  650  574  569  657     0  252  120   10  426  18 19 11.82 -25 21 59.3   22.0  21.0   V4641_Sgr 
    745    213  1085388    471    340  422  420   52  393    14   26   27   10   22  18 24 27.26 -24 51 02.1   31.4  30.5   NGC6626 
    652    258   153062    629    459  595  619    0  500    18   45   48    0   14  18 27 21.48 +06 31 58.5   28.3  27.8   NGC6633 
   1678    270   258397    682      0  658  658    0  114     0  104  114    0    9  18 30 46.81 -32 17 20.4   35.3  35.5   NGC6637 
    416    114   657595    654    500  559  607  402  598    15   15   25    5   26  18 31 33.60 -23 21 36.1   31.8  31.7   NGC6642 
    578    222   575990    668    355  505  515  475  474    19   14   19   15   16  18 31 47.33 -19 07 03.8   35.6  36.5   IC4725 
    319     90   384581    516    128  136  223  130  221    12    9   11    8   10  18 35 46.46 -32 59 38.7   13.1  16.1   NGC6652 
   2841   1657   802859    877     17  813  816   16  743    14  211  212    6   18  18 36 06.71 -23 55 19.7   33.6  43.3   NGC6656 
    197     60   247034    275    239  246   77   51   26    10   11    5    5    5  18 41 10.08 -19 50 12.5   31.9  30.0   Pal8 
  15885   1856   457016   2446    248 2080 2302 2307 2316    51  138  245  135  216  18 42 40.73 +00 22 23.7   55.7  55.8   L110 
   1910    585   964223   1402   1080 1271 1273    0 1244    16   18   18    0   11  18 42 50.53 -32 21 32.5   36.6  38.0   NGC6681 
   1517    406   487949   1744   1001 1342 1364 1172  900    96   24   29   23   15  18 50 45.01 -06 15 09.5   32.9  31.7   NGC6705 
    724    273   664891    855    271  323  324  286  196    20   23   34   29    6  18 52 54.97 -08 41 24.5   17.3  15.0   NGC6712 
    526    149   199008    369    357  360  339  311  190    21   14   18   15   19  18 54 45.76 -22 42 33.7   30.1  28.9   NGC6717 
   1908    520   958766   1155     33  333  768   19  758    11   82   82    9   51  18 54 49.34 -30 40 08.3   35.4  50.8   NGC6715 
   5913   1249   155577   1674     41  694 1003   53  977    13   60   79   12   21  18 59 24.20 -36 34 43.6   31.0  28.6   NGC6723 
    494    154   320784    708    575  664  646  594  632    30   23   18   10   14  19 04 40.53 +01 54 41.6   35.7  32.6   NGC6749 
    444    194   315423    550    443  490  481  285  466    36   31   31   10   27  19 10 48.15 +01 01 33.6   33.7  33.0   NGC6760 
   9012   1574   148928   3369    497 3058 3052 2928 3062    19   37   47    9   23  19 10 48.90 -59 59 11.3   36.1  34.9   NGC6752 
    947    383   126716   1490   1411 1456 1361  781 1382    35   28   67   11   65  19 16 10.85 +30 11 00.0   34.4  34.4   NGC6779 
    402    132   266423    803    249  615  704  609  694    22   22   21    6   19  19 17 37.61 +18 34 19.2   34.2  33.7   Pal10 
    497     55   100876    152     66  115  145  143   37     7   10   17    9    7  19 17 41.94 -34 39 32.1    8.1   7.7   Terzan7 
   6188   2284   109311   2234   1449 1828 1853    0 1719    30   73  549    0  512  19 20 30.63 +37 46 34.6   34.3  35.8   NGC6791 
    859    422   100629    477      0  336  366    0  356     0   28   28    0   21  19 28 45.29 -30 20 32.5   18.6  18.4   Arp2 
   2534    512   107767   1227    683 1012 1043 1032 1043    19   41   72   27   55  19 37 28.02 +00 25 44.6   39.0  36.3   L111 
   2501    892   308127   1759     85 1467 1616 1085 1607     5   59   70   42   33  19 38 42.91 -30 39 39.5   76.3  65.7   NGC6809 
    542    142    83294    723    472  534  567    0  339    15    6   42    0    5  19 40 46.57 +40 11 35.0   34.0  34.6   NGC6819 
    600    197    61435    345     22   72  151   37  147     6   13   26    9   23  19 41 33.44 -34 00 21.1   11.1   9.0   Terzan8 
    456    242   136976    287     53  250  258  111  107    15   49   50   17   13  19 43 10.76 +23 18 01.9   14.2  14.3   NGC6823 
    897    284   101374    540    292  489  442  359  447    17   28   35   21   38  19 44 39.45 -07 54 54.8   39.5  44.4   Pal11 
  11759    397   811856   4173      0 2902 2958 2370 2573     0  101   75   16   26  19 44 52.11 -14 48 50.6   53.9  44.2   NGC6822 
   1553    632   335156   2358   1663 1907 1926 1483 1899    57   53   96   30   78  19 53 22.11 +18 46 53.7   36.3  36.6   NGC6838 
    584    176    60542    833    594  763  759   81  696    21   22   15   12   13  20 05 50.81 -21 51 18.7   28.6  25.9   NGC6864 
    337    130      913     84     13   50   52   23   20     7   21   23   11   11  20 06 04.46 -44 50 00.0   36.7  20.4   E8 
    902    862     6985    496    392  466  494  495  495   122  143  161  131  143  20 22 51.29 -43 29 45.3   20.0  20.1   MCT2019 
    476    144    36171    521    376  493  511  514  479    10   13   17   31   10  20 30 36.69 +60 38 57.2   34.1  32.0   NGC6939 
    876    362    93016    996    572  661  627  581  636    19   27   31   30   41  20 33 48.72 +07 26 55.8   34.3  29.3   NGC6934 
   2091   1257    87988   1952   1742 1922 1923 1702  878    66  146  161   60   39  20 34 03.35 +28 16 51.9   36.0  34.6   NGC6940 
    307    102    42474    578      0    4  576    0  576     0    4   28    0   39  20 34 04.49 +60 08 16.3   32.7  31.6   NGC6946 
   1201    464    23967    974     97  348  860  843  634    13   20   28   28   32  20 41 57.08 +00 16 30.6   33.8  29.3   L112 
   5186   1878    41445   1668   1200 1576 1599 1588 1599    57  131  150   97  139  20 43 39.61 -10 47 16.5   35.7  35.2   MarkA 
   1986   1044    43887    885    585  845  862   72  862    13  141  153    9   95  20 53 10.95 -12 35 21.5   37.4  39.7   NGC6981 
   2153    654    83157   2093    954 1929 1973  499 1605    26   76   87   26   43  21 01 34.28 +16 14 34.4   48.9  40.4   NGC7006 
    424    108   135237   1048    566  991  961  972  935    10   12   11   16    9  21 02 27.68 +40 27 57.5   38.7  34.3   Be54 
    599    170   107458    629    445  626  626  626  602     8   17   22   29   13  21 12 34.57 +42 30 02.4   33.2  33.6   NGC7044 
     50     52     2098    157    101  132  149  150  151     7    7    8    7    7  21 20 41.00 +00 53 59.1   16.1  18.7   SF2118 
   2782   1384    85492   3269   2326 2549 2608 2517 2678    32   42   77   26   78  21 29 47.54 +12 10 12.6   40.7  35.9   NGC7078 
   1310    564    73026   1663   1343 1442 1447 1032 1451    27   59   78   29   82  21 33 11.94 -00 46 06.8   33.6  37.8   NGC7089 
    160    113     3000    176    135  164  176  176  176    12   22   23   20   22  21 36 31.53 -72 47 57.0   18.3  17.9   JL82 
   1001    437    32250   1025    237  897  908  860  831     7   57   69   38   35  21 40 11.80 -23 08 37.9   29.4  28.4   NGC7099 
   9476   1177    36419   3146   1003 1910 2240 2178 2257    68  132  149   99  136  21 41 45.95 +00 36 09.6   56.7  73.3   L113 
    504    149    47772    892      0  657  867  866  315     0    7   14   27    7  21 43 55.75 +65 49 19.3   35.5  33.1   NGC7142 
    647    287    18171    910    595  817  794  666  500    38   21   33   25   15  21 46 20.32 -21 19 22.4   29.8  23.1   Pal12 
    107    109     1805    159    116  151  154  154  154    18   19   21   17   17  21 48 30.67 +00 35 20.7   17.6  15.7   J214835 
    272    248     1128    170    128  141  165  165  165    29   30   41   32   33  21 52 19.11 +02 22 57.8   17.1  18.0   G93_48 
   2954   1196    35000    680    238  609  633  572  618    35   70   76   56   62  22 16 16.28 -00 19 58.6   43.1  40.4   PG2213 
    196     51     6758    265      0  237  262    0  260     0    7    6    0    7  22 23 59.42 +05 26 07.1   33.5  31.3   PegIII 
   1749    486     4685    602     96  331  401  458  462    15   17   18   34   40  22 41 38.64 +00 53 11.9   45.8  63.9   L114 
    311    102      462     28      6   21   21    7   14     6   20   19    7   14  22 45 12.00 -44 27 08.6   14.6  19.1   E9 
   1184    125    11670    425      0   54   80   81   22     0   17   23   21   11  22 52 10.96 -40 12 22.3   31.4  31.1   SN1993S 
    114    102     2564    259    159  205  255  257  254    11   18   24   13   19  22 55 17.22 -72 22 33.7   19.0  19.2   JL117 
     80     81      244     28      0    8   11   14   11     0    5    6    7    6  22 57 42.72 -35 51 34.8    5.2   5.5   IC5270 
    692    300    16218    634    238  507  557  448  537    18   30   35   13   31  23 06 21.34 +12 46 42.2   33.7  31.5   Pal13 
    562    262    16469    295     39  232  235   54  142     7   25   33   11   21  23 08 02.88 -15 32 58.3   23.7  24.0   NGC7492 
    421    309     7287    249    122  203  232  236  209    27   33   42   35   43  23 12 20.42 +10 47 53.8   20.7  21.6   GD246 
    655    198    42189    447      0  259  439  389  409     0    5    9   16    5  23 20 19.25 +71 45 00.5   33.5  33.4   Be99 
    362    155    79759    409    212  253  257  257  240    14   15   21   29   17  23 24 35.67 +61 37 08.0    7.3   7.3   NGC7654 
    885    595     2883     56     16   25   47   37   47    11   19   25   23   25  23 33 42.97 +05 46 31.9   10.4   9.7   PG2331 
   1148    282    66353   1251    915  897 1019   92 1003    13   18   34   10   35  23 56 52.87 +56 43 25.6   38.6  35.1   NGC7789 
    642    404    85426    554    186  391  442  441  414    10   31   36   34   30  23 58 31.40 +61 12 46.5    8.3   7.9   NGC7790 
